R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.32,0.0001,657356.45974997,9281.50577902165,2102.92486970151,29.6879473740305,6140540.61538033,3190688.8062736,0.0139209270132502,767.830443049765,10.8398117849429
15,0.03,0.32,0.001,657091.399726769,9288.38188275557,2103.01561064963,29.6855933225573,6140805.58466258,3190681.93252392,0.0139192462906982,767.863574838444,10.8389522618987
15,0.03,0.32,0.01,654452.441525267,9357.76197961779,2103.91905268561,29.661841130179,6143443.63942205,3190612.57617925,0.0139023747429283,768.193444111835,10.8302797426566
15,0.03,0.32,0.1,629177.550167621,10119.3175058859,2112.57189097822,29.4011239656755,6168709.8779414,3189851.28137015,0.0137261878466969,771.352811693421,10.7350853879673
15,0.03,0.33,0.0001,656928.562127838,9708.10404992083,2068.83652175808,30.5689478169713,6041002.6013504,3290261.32700226,0.0145607641115458,755.383935006918,11.1614870716717
15,0.03,0.33,0.001,656651.539182215,9715.25787097952,2068.93134249869,30.566498456148,6041279.52947529,3290254.17563056,0.0145589568419116,755.418556429835,11.160592748801
15,0.03,0.33,0.01,653894.027772204,9787.44135657174,2069.87538749662,30.5417867698311,6044036.0968403,3290182.01685666,0.0145408193876997,755.763250859705,11.1515698943346
15,0.03,0.33,0.1,627534.567471165,10579.8772340458,2078.89949553789,30.2704973206026,6070386.5330333,3289389.85226863,0.0143518528250907,759.058178308271,11.052515334185
15,0.03,0.34,0.0001,656488.28000193,10147.050431859,2034.75239148498,31.4457205779338,5941476.96760658,3389821.50384756,0.0152191217262018,742.938966940955,11.4816187260181
15,0.03,0.34,0.001,656198.968081111,10154.486016804,2034.85143749512,31.443175024306,5941766.18048139,3389814.07080817,0.0152171790188077,742.975131115407,11.4806892807497
15,0.03,0.34,0.01,653319.727470631,10229.5141201538,2035.83712483404,31.4174890115998,5944644.43540453,3389739.06839084,0.0151976872133593,743.335030205028,11.4713106753604
15,0.03,0.34,0.1,625851.048313357,11053.3128166422,2045.24099092529,31.1354628298009,5972103.71069572,3388915.55172053,0.0149950953130358,746.768616811596,11.368335865731
15,0.03,0.35,0.0001,656035.068737839,10598.8889384333,2000.6726930248,32.3180798162826,5841964.25856914,3489368.79298175,0.0158968157888481,730.495617040681,11.8001388929202
15,0.03,0.35,0.001,655733.128962625,10606.6102785459,2000.77606258158,32.3154364419335,5842266.09497479,3489361.07428501,0.0158947280323854,730.533359850101,11.799173730861
15,0.03,0.35,0.01,652728.853161289,10684.5236203683,2001.80456813835,32.2887628640155,5845269.34227057,3489283.18761677,0.0158737863066019,730.908892941514,11.7894345407237
15,0.03,0.35,0.1,624125.478636175,11540.1664447477,2011.59689164416,31.995834832547,5873862.92447218,3488427.83772042,0.0156566591855659,734.484315061572,11.6824791932337
15,0.03,0.36,0.0001,655568.350294637,11064.1960013288,1966.59760982057,33.1858279590802,5742465.05209554,3588902.61817071,0.0165947108732565,718.053952285735,12.1169754335592
15,0.03,0.36,0.001,655253.429427346,11072.2069985765,1966.70544449387,33.1830857770408,5742779.86512816,3588894.60991565,0.0165924676674584,718.093325420823,12.115974194342
15,0.03,0.36,0.01,652120.677465084,11153.0454045033,1967.77792170719,33.1554106032725,5745911.54461321,3588813.79918489,0.0165699726562045,718.484913663338,12.1058692965199
15,0.03,0.36,0.1,622356.266981025,12041.0109014983,1977.96772340959,32.8514169387449,5775665.76529557,3587926.13768156,0.0163373305333935,722.205465009926,11.9948736097592
15,0.03,0.37,0.0001,655087.511244463,11543.5829288682,1932.52738949176,34.0487563684162,5642979.96136604,3688422.36831476,0.0173137238749143,705.614063088178,12.432052169018
15,0.03,0.37,0.001,654759.241282093,11551.887376384,1932.63977780519,34.0459134514698,5643308.1189401,3688414.06671016,0.017311313954654,705.655098871121,12.4310141489679
15,0.03,0.37,0.01,651494.430174179,11635.6896365736,1933.75746786399,34.0172236405214,5646571.81235796,3688330.29313979,0.0172871537515877,706.063195453839,12.4205387817454
15,0.03,0.37,0.1,620541.739267336,12556.4517264891,1944.35407581216,33.7020021182226,5677513.90665685,3687409.84627139,0.0170379406803697,709.932281930915,12.305443523416
15,0.03,0.38,0.0001,654591.900967714,12037.6985999698,1898.46220346806,34.9066420233967,5543509.63682882,3787927.39475801,0.0180548280297355,693.176012041277,12.7452876687927
15,0.03,0.38,0.001,654249.897921122,12046.3001461249,1898.5792894346,34.9036973287602,5543851.52278944,3787918.79615655,0.0180522391806451,693.218763054807,12.7442124871636
15,0.03,0.38,0.01,650849.294515019,12133.1037277022,1899.74347918341,34.873980219263,5547250.9620058,3787832.02229208,0.0180262925105776,693.643837836841,12.7333620275584
15,0.03,0.38,0.1,618680.137905029,13087.129649925,1910.75654288216,34.5473708828987,5579409.10555209,3786878.32297919,0.0177593694427076,697.664982719847,12.6141087936184
15,0.03,0.39,0.0001,654080.82816314,12547.2323854473,1864.40230823461,35.7592492465099,5444054.76952862,3887417.00836531,0.0188190573089548,680.739892794161,13.0565958811319
15,0.03,0.39,0.001,653724.692567551,12556.1345263743,1864.52423696976,35.7562017315833,5444410.78319548,3887408.10927189,0.0188162762734216,680.784412023584,13.0554831572444
15,0.03,0.39,0.01,650184.403665584,12645.9752196355,1865.73625020931,35.7254449155953,5447949.86008421,3887318.29933545,0.018788411571577,681.226948357676,13.0442530748067
15,0.03,0.39,0.1,616769.611683615,13633.7230860409,1877.17575832157,35.3872909760903,5481353.21255806,3886330.88962298,0.0185025487076546,685.403798757164,12.920784617645
15,0.03,0.4,0.0001,653553.55823928,13072.917368602,1830.34797566609,36.6063274681935,5344616.09378505,3986890.47630393,0.0196075112319235,668.305804615083,13.3658853168241
15,0.03,0.4,0.001,653182.871114504,13082.1233516563,1830.47489257186,36.6031760679921,5344986.65399292,3986881.27347228,0.0196045236044453,668.352145150299,13.3647346618256
15,0.03,0.4,0.01,649498.837261048,13175.0349464667,1831.73609865962,36.5713675736369,5348669.42664029,3986788.39368596,0.0195745979902169,668.812643023095,13.3531205853242
