R0,vaccine_failure,coverage,assortativity,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.28,0.6,538756.331312259,15981.1589916219,2280.46685904964,23.2861490128383,6658963.20182869,2783995.55485937,0.0101079190917357,832.655461910498,8.50235515831257
15,0.03,0.28,0.9,493573.944867665,37552.3909698899,2295.93497106532,15.9012697667263,6704130.12016127,2762431.70776034,0.00687819902027461,838.303256310227,5.80595112357595
15,0.03,0.28,0.98,482682.696788267,64355.9843766778,2299.66357516369,6.72509949481135,6715017.63963657,2735637.29052383,0.00291585697098825,839.664662881643,2.45550195304299
15,0.03,0.29,0,658596.539810028,8070.12661457358,2205.20488256748,27.0215246173762,6439198.2553074,2891902.85186081,0.0121051899262557,805.175432747452,9.86623417591948
15,0.03,0.29,0.3,589592.146996575,10828.8358558998,2228.82844273773,26.0770847256235,6508179.02456069,2889145.08705937,0.011564601890421,813.800985154613,9.52139556044328
15,0.03,0.29,0.6,533610.393614027,16730.5340482496,2247.99369650865,24.0566469589896,6564141.61268946,2883245.40930479,0.0105880783091601,820.798698437722,8.78368322090106
15,0.03,0.29,0.9,487212.218082825,39157.2489601691,2263.87804389032,16.3788945327833,6610523.90387328,2860826.3721453,0.00718291621299047,826.598470775452,5.9803438662825
15,0.03,0.29,0.98,476073.994903011,66847.1576669422,2267.69120343903,6.8992955614713,6621658.31389355,2833145.9430375,0.00303320336759649,827.990750655676,2.51910529188221
15,0.03,0.3,0,658204.04303248,8462.6234104176,2171.10440384925,27.9141994780617,6339624.85256367,2991509.4623901,0.0126939351198872,792.724495455456,10.1921720844273
15,0.03,0.3,0.3,586257.778443972,11342.1451980061,2195.7350986813,26.9283994640148,6411546.48645735,2988630.92640253,0.0121153739585344,801.71777790601,9.83223185429841
15,0.03,0.3,0.6,528419.362652096,17496.2415185704,2215.5359964563,24.8215537803582,6469365.10135145,2982478.93692765,0.0110792823126541,808.947580706108,9.06296982405329
15,0.03,0.3,0.9,480837.695711924,40784.3841391951,2231.82550325181,16.8488927782431,6516930.47878482,2959198.76696803,0.00749281123491654,814.895286874817,6.15195197565603
15,0.03,0.3,0.98,469462.663266445,69353.217165906,2235.71973182646,7.06839535594791,6528301.61700173,2930639.71443874,0.00315161083219566,816.317167083137,2.58084785434048
15,0.03,0.31,0,657800.657579435,8866.00886302717,2137.0076510876,28.8031466016155,6240062.33476948,3091105.18799037,0.0132990132990133,780.274918603362,10.5167489029149
15,0.03,0.31,0.3,582866.349339475,11868.3755038681,2162.6612907538,27.7752907302543,6314970.98936977,3088103.8492054,0.0126802533180103,789.641703786483,10.1414530278841
15,0.03,0.31,0.6,523182.640257402,18278.8207211669,2183.0939267595,25.5806844580255,6374634.26581584,3081695.59859437,0.0115819162895725,797.102170008062,9.34014741273658
15,0.03,0.31,0.9,474450.336927457,42434.3108961727,2199.77735308684,17.3110883211943,6423349.88571946,3057548.37801551,0.00780802786117105,803.193706045834,6.32071112327606
15,0.03,0.31,0.98,462848.699851061,71874.3475224383,2203.74916133687,7.23233566599916,6434947.5509876,3028118.4201419,0.00327109732750052,804.643912533123,2.64070656004794
15,0.03,0.32,0,657385.924421491,9280.74246242105,2102.91477171146,29.6882085418088,6140511.1608068,3190689.56932904,0.0139211136890951,767.826756021147,10.839907143828
15,0.03,0.32,0.3,579416.382511038,12408.0132952009,2129.60754255314,28.617592231072,6218454.00994641,3187563.36911257,0.0132597808124097,777.572953974716,10.4489983633702
15,0.03,0.32,0.6,517899.618172866,19078.8352652651,2150.66770737983,26.3338461521769,6279949.71411975,3180894.83088858,0.0120963837207431,785.262546657059,9.61514557631361
