R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.9585,0.0001,393496.953968079,272670.212745423,7.38969836808693,5.11356103831126,21495.6563336673,9312324.67369759,0.408978240961276,2.69816361664774,1.8670889741134
15,0.03,0.9585,0.001,390700.646875352,270930.566553283,8.34207387704362,5.70552301915271,24291.0110507453,9314063.72792406,0.406156516400153,3.04589972435555,2.08322909236813
15,0.03,0.9585,0.01,362467.684613993,255271.5094094,17.9845458894602,11.0505870909887,52514.3308401375,9329717.44000255,0.38059364489323,6.56660731788917,4.03484561159725
15,0.03,0.9585,0.1,182452.032817703,198590.103086343,79.6124634622936,30.45529326685,232468.354718836,9386379.44162038,0.276695866000021,29.06850072167,11.1199889540586
15,0.03,0.959,0.0001,391463.42739148,274710.005403874,6.34858321206479,4.44893783947296,18530.2240253913,9315285.54565939,0.412033263768386,2.31802644530516,1.62441842863756
15,0.03,0.959,0.001,388672.684319521,272930.375144304,7.32057076143349,5.06965358030085,21319.9951097728,9317064.55520083,0.409165600272837,2.6729233992684,1.85105726350735
15,0.03,0.959,0.01,360577.614796189,256998.061247543,16.9345932655652,10.5200121633625,49405.4506105317,9332991.41874056,0.383178413931166,6.1832433660895,3.84111944114773
15,0.03,0.959,0.1,180887.381541665,199489.097109558,78.43635071916,30.1988662995552,229034.182107616,9390480.70402415,0.277984130085115,28.6390725563333,11.0263610576251
15,0.03,0.9595,0.0001,389394.666213841,276773.572715351,5.32306271220155,3.77822842983253,15600.0107234907,9318222.64905622,0.415131037000111,1.94358327279259,1.3795256554426
15,0.03,0.9595,0.001,386636.530605583,274971.580817101,6.30700664800221,4.4231434988454,18357.1623878011,9320023.99603934,0.41221636587675,2.30284580235181,1.61500027001593
15,0.03,0.9595,0.01,358664.850752969,258745.790797188,15.8954809806621,9.98432269617774,46319.253766051,9336244.22488012,0.38579592105302,5.80383749306424,3.6455258244419
15,0.03,0.9595,0.1,179313.108595105,200394.923363276,77.2635853305838,29.9401207498045,225609.627819566,9394575.13651598,0.279282515917439,28.2108665938294,10.9318865887724
15,0.03,0.96,0.0001,387288.398262995,278860.131900418,4.33514248053836,3.11704472446627,12707.2665947731,9321136.75105866,0.418272466689105,1.58286889820657,1.13811095502075
15,0.03,0.96,0.001,384563.544650241,277035.361571905,5.27774763729302,3.74882561992154,15431.1776018374,9322960.88959927,0.415309942444134,1.92703760606661,1.36878995447385
15,0.03,0.96,0.01,356730.35247226,260515.962740824,14.8432371581961,9.42813346055831,43254.8042905906,9339474.60912536,0.388446685135829,5.41963696738634,3.44244722978635
15,0.03,0.96,0.1,177729.09740637,201307.651236192,76.09411487164,29.6789975341938,222194.808478759,9398662.66976627,0.280591133787577,27.7838636925076,10.8365439746725
15,0.03,0.9605,0.0001,385172.838108573,280991.066259702,3.34530853007443,2.43700489611799,9823.81658283534,9324006.49673386,0.421458457280952,1.22145577704343,0.889811412695082
15,0.03,0.9605,0.001,382446.124879445,279117.054326795,4.30247724069397,3.09578143830547,12549.5726430672,9325879.8498966,0.418447309377421,1.57094200250839,1.13034719766129
15,0.03,0.9605,0.01,354769.177091326,262306.106453296,13.7588650002368,8.83857834437552,40217.0640436488,9342685.05496969,0.3911317846708,5.02370558321147,3.22718591799011
15,0.03,0.9605,0.1,176135.234143835,202227.352756863,74.9280412229872,29.4154959686912,218789.837814943,9402743.23174717,0.28191009007731,27.3581010515432,10.7403329655684
15,0.03,0.961,0.0001,383009.325555064,283139.530867124,2.37319644066962,1.7518777591655,6988.30124846735,9326858.71725575,0.424689999330321,0.866513350399495,0.639654366815305
15,0.03,0.961,0.001,380323.136462378,281245.621936402,3.29221963078355,2.40000892101881,9673.57131801505,9328751.97805264,0.421629050762356,1.20207169268984,0.876303257286993
15,0.03,0.961,0.01,352789.585915818,264122.229873111,12.7596052859289,8.29067639687585,37197.6544791818,9345869.47945585,0.393851090536629,4.65885088002477,3.0271332194093
15,0.03,0.961,0.1,174531.395225528,203154.097637051,73.7653427300151,29.1495676776388,215394.839431743,9406816.75279527,0.283239499137444,26.9335707642968,10.6432358982979
15,0.03,0.9615,0.0001,380835.967726449,285334.662150431,1.42151483790395,1.0635121224587,4162.61075876235,9329664.27433749,0.427968041965829,0.519030605189679,0.388314863712732
15,0.03,0.9615,0.001,378149.139421583,283389.293839779,2.34024682515768,1.72873246430055,6848.52033158949,9331608.97742775,0.424856540503731,0.854482622035697,0.63120344102774
15,0.03,0.9615,0.01,350795.583085397,265967.799122605,11.7408871368322,7.71715314267414,34192.6760277599,9349024.48373312,0.396604849811213,4.28689141583585,2.81772554121889
15,0.03,0.9615,0.1,172917.46259566,204087.959366726,72.6061544675062,28.8812242971472,212009.931249874,9410883.15940898,0.284579468390074,26.5103221499482,10.5452570214959
15,0.03,0.962,0.0001,378603.243225378,287540.732217012,0.464820192181017,0.352508797682594,1396.2919544893,9332458.91527237,0.431293643140466,0.169717472670094,0.128709774753857
15,0.03,0.962,0.001,375967.811525576,285581.300253297,1.36456680104271,1.02158332200429,4030.82390762258,9334417.67816333,0.428130364530366,0.49823745323072,0.373005610446816
15,0.03,0.962,0.01,348770.624292537,267832.783224783,10.6717059204228,7.0965634489223,31218.7040014953,9352160.12021019,0.399395309774273,3.89650662419437,2.59113272928775
15,0.03,0.962,0.1,171293.307388983,205029.008658486,71.4504135591204,28.6103998065295,208635.242197458,9414942.3809417,0.285930114339359,26.0883322507738,10.4463722293591
15,0.03,0.9625,0.0001,374999.986207031,288749.989379688,1.07651473101058e-15,8.10839599389786e-16,0.0137929894854086,9336250.01062045,0.429617049819035,3.93062441160239e-16,2.96057808727196e-16
15,0.03,0.9625,0.001,373751.131196825,287802.275346984,0.408526995123041,0.31001717644222,1248.46027623984,9337197.41463351,0.431451800335232,0.1491634190943,0.113195021548465
15,0.03,0.9625,0.01,346721.609721898,269722.465350366,9.66850755836133,6.50558337747977,28268.7217705436,9355271.02906602,0.402222505319521,3.53021382224668,2.3753511307023
15,0.03,0.9625,0.1,169658.808251663,205977.320876149,70.2982460455287,28.3371011994497,205270.893502292,9418994.34202266,0.287291543964148,25.6676470873737,10.3465840754491
