R0,vaccine_failure,coverage,assortativity,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.02,0.98,653592.366806918,4283.96256959984,3131.25903215157,0.587482858860169,9143276.37416093,195715.449947541,0.000187583540906126,1143.30095411434,0.214504678841319
15,0.03,0.03,0,666048.683107199,617.983314223175,3092.75978263484,2.86957093234161,9030858.55711016,299379.147114844,0.000926974971675765,1129.24391563455,1.04775208667123
15,0.03,0.03,0.266673269157703,660777.970791127,813.653938297665,3094.56420307902,2.80258338517774,9036127.46500579,299183.543478317,0.000904827738653785,1129.90275464923,1.02329325851302
15,0.03,0.03,0.392305325416338,658323.24579544,956.737323837547,3095.40456603749,2.75359899350876,9038581.34963852,299040.509077169,0.000888785803316534,1130.20959217444,1.00540783250488
15,0.03,0.03,0.598779134946017,654327.131880214,1347.77468272883,3096.77263974929,2.61972794582253,9042576.09548004,298649.605589325,0.000845239206603168,1130.70911008846,0.95652816621845
15,0.03,0.03,0.9,648573.816709243,3450.56159943117,3098.74227598416,1.89984197350276,9048327.44101477,296547.538558595,0.000612725332762413,1131.42827351872,0.693679800575195
15,0.03,0.03,0.98,647051.351175911,6442.443627725,3099.26348784728,0.875575615206979,9049849.38533624,293556.68079666,0.000282431077214021,1131.61858100024,0.319694546502448
15,0.03,0.04,0,665834.373461992,832.29296682749,3058.59829689635,3.82324787112044,8931107.02824111,399163.883785301,0.00124843945068664,1116.77070315428,1.39596337894285
15,0.03,0.04,0.266673269157703,658757.784513779,1095.25795089498,3061.02095105052,3.73322219329784,8938181.19453517,398901.008826912,0.00121811472707662,1117.65527475232,1.36309275332787
15,0.03,0.04,0.392305325416338,655475.169403942,1287.46080882005,3062.14475610285,3.66742183907385,8941462.68583995,398708.871769341,0.00119623174095935,1118.06560407205,1.33906739899184
15,0.03,0.04,0.598779134946017,650149.08251008,1812.36384824698,3063.96813478469,3.48772206584516,8946786.94935513,398184.148429687,0.00113700807072938,1118.73136521326,1.27345451929172
15,0.03,0.04,0.9,642519.305107825,4626.82205444418,3066.58016881503,2.52419648279677,8954414.11472336,395370.653749073,0.00082245377880847,1119.68508413859,0.92164724078117
15,0.03,0.04,0.98,640507.755956549,8612.07314604681,3067.2688270915,1.15985171312973,8956424.97521636,391386.76700224,0.000377995330685535,1119.93653049178,0.423490856756494
15,0.03,0.05,0,665615.694289214,1050.97214887771,3024.43830320329,4.77542889979467,8831359.86740758,498944.252422223,0.00157645822385707,1104.2980354571,1.74362847703753
15,0.03,0.05,0.266673269157703,656707.903223875,1382.30281385846,3027.48787382185,4.66199834232663,8840264.6089023,498613.035187799,0.0015375223979279,1105.4115099292,1.70221214474201
15,0.03,0.05,0.392305325416338,652592.612465666,1624.3617862891,3028.89675259468,4.57912983786059,8844378.49078174,498371.059083873,0.00150953230397487,1105.92592679113,1.67195478204885
15,0.03,0.05,0.598779134946017,645937.954279803,2284.94506269429,3031.17495657928,4.3529801225299,8851030.87076362,497710.701957183,0.00143401089144959,1106.75775602101,1.58938186723873
15,0.03,0.05,0.9,636452.952445036,5816.51530991951,3034.42213731596,3.14395231277321,8860512.62541765,494180.340737768,0.00103502350895597,1107.94338288749,1.14793558820132
15,0.03,0.05,0.98,633961.579295734,10792.964926667,3035.27505012255,1.44027219195139,8863003.14565414,489205.594801141,0.000474286206997386,1108.254802676,0.525879384086252
15,0.03,0.06,0,665392.511050963,1274.15587222525,2990.2798574952,5.72606781222485,8731617.20909154,598720.118059962,0.00191123380760246,1091.82593296794,2.0907305099386
15,0.03,0.06,0.266673269157703,654627.667752174,1674.9457461001,2993.96520512972,5.58885803324482,8742378.3670427,598319.465395867,0.00186322963865885,1093.17154552299,2.04063178938852
15,0.03,0.06,0.392305325416338,649674.946657482,1967.61247007956,2995.66075386958,5.4886640014967,8747329.39258865,598026.898865919,0.00182885396135665,1093.79063275663,2.00404844354648
15,0.03,0.06,0.598779134946017,641693.352501242,2765.72439326509,2998.39325015649,5.2154315890812,8755308.2542486,597229.060175146,0.00173638850519309,1094.78833546339,1.90428445896327
15,0.03,0.06,0.9,630374.723968352,7019.88842436103,3002.26815230197,3.75902484414459,8766623.00787934,592976.352550795,0.0012504959611554,1096.20315910926,1.37251394621829
15,0.03,0.06,0.98,627412.819345052,12985.2347013822,3003.2821571157,1.7167974316945,8769583.89849783,587013.048501186,0.000571313819958743,1096.57339761687,0.626845662247455
15,0.03,0.07,0,665164.681636278,1501.98476498514,2956.12302039807,6.67511649767305,8631879.19534332,698491.340118517,0.00225297714837464,1079.35441782284,2.43725191121287
15,0.03,0.07,0.266673269157703,652516.400800743,1973.3500296327,2960.45313536252,6.51374529018224,8644523.14606389,698020.136225077,0.00219542231248274,1080.93545104924,2.37833124907779
15,0.03,0.07,0.392305325416338,646721.527025869,2317.39148332055,2962.43698239362,6.39596316770398,8650316.03599174,697676.212553512,0.00215436950646432,1081.65980319647,2.33532605160791
15,0.03,0.07,0.598779134946017,637414.876740787,3254.91506741176,2965.623119755,6.07500340855477,8659619.50013946,696739.00992918,0.00204428685444252,1082.82314160054,2.21813561954856
15,0.03,0.07,0.9,624284.582546048,8237.19499183886,2970.11824270111,4.36932727426222,8672745.29921125,691758.435680887,0.00146893445390945,1084.46442336624,1.59535062101499
