R0,vaccine_failure,coverage,phi,SU,SV,IU,IV,RU,RV,fV,incidence_U,incidence_V
15,0.03,0.94,0.0001,453166.17751293,213045.399922379,50.2502369672972,23.5980030880815,146783.5722501,9186931.00207454,0.319547264367917,18.3476177726844,8.61622087753575
15,0.03,0.94,0.001,450042.444826201,212098.6183492,51.3203162209173,23.9225093062823,149906.23485758,9187877.45914147,0.317937413150899,18.7383304601625,8.73470621045634
15,0.03,0.94,0.01,419898.881662827,203589.326366262,61.648008167488,26.8397112619768,180039.470329005,9196383.83392246,0.303315662727315,22.5092289821541,9.7998495745293
15,0.03,0.941,0,450915.256582095,215751.486327334,47.5952295670226,22.7731072996112,139037.148188346,9194225.74056531,0.323627192479654,17.3782081956592,8.31503080277059
15,0.03,0.941,0.0001,450568.945293113,215642.412037551,47.7208466304387,22.8138310137414,139383.33386025,9194334.77413136,0.323441345104436,17.4240741259391,8.32990004889238
15,0.03,0.941,0.001,447448.799460835,214665.334337121,48.7918386553989,23.1497143132359,142502.408700518,9195311.51594852,0.321785023508302,17.8151200890526,8.45253943862028
15,0.03,0.941,0.01,417307.72119076,205887.343466991,59.1234771216429,26.1608740507635,172633.155332117,9204086.49565898,0.306748819579785,21.5874595840398,9.55198913778502
15,0.03,0.942,0,448258.828522598,218410.249897391,45.0868672828998,21.9681874037026,131696.084610092,9201567.78191507,0.32761418965917,16.4623424166691,8.02113442577705
15,0.03,0.942,0.0001,447912.262044498,218297.250587428,45.2175471628138,22.0127366356484,132042.520408339,9201680.73667595,0.327422931928065,16.5100569078224,8.0374004640911
15,0.03,0.942,0.001,444796.756868209,217288.718500693,46.2937058835437,22.3626374816412,135156.949425911,9202688.91886187,0.325718446184844,16.9029893607288,8.16515801048419
15,0.03,0.942,0.01,414665.052975184,208231.347410532,56.6126454431291,25.4647109112785,165278.334379373,9211743.18787855,0.310252571992239,20.6706921674225,9.29780257148057
